,num_observations,rel_error,seed,signal_dimension,sparsity
1443,12,1.0137101032061595,1,100,17
1444,13,0.9934251715785023,1,100,17
1445,14,1.0484606538580041,1,100,17
1446,16,1.0229284091148165,1,100,17
1447,17,1.0263818169687542,1,100,17
1448,18,1.0138345642403481,1,100,17
1449,20,1.044195559554564,1,100,17
1450,22,0.9786734025592337,1,100,17
1451,23,1.0095432664504618,1,100,17
1452,25,0.9675194567027141,1,100,17
1453,28,0.8923300721487014,1,100,17
1454,30,0.8160430661971784,1,100,17
1455,32,0.8297079510187604,1,100,17
1456,35,0.9139751510742091,1,100,17
1457,38,0.7622866408205056,1,100,17
1458,41,0.6341024547761652,1,100,17
1459,45,0.651815795308963,1,100,17
1460,48,0.6745691154962834,1,100,17
1461,52,0.6600111882623728,1,100,17
1462,57,0.36466148077713173,1,100,17
1463,62,0.19769629030443767,1,100,17
1464,67,0.19287378638063665,1,100,17
1465,72,0.19653826366245009,1,100,17
1466,78,0.1976474494010895,1,100,17
1467,85,0.2102999747422763,1,100,17
1468,92,0.18994706734308825,1,100,17
1469,100,0.19800145207600706,1,100,17
1470,10,1.0615136090442046,1,100,20
1471,10,1.0615136090442046,1,100,20
1472,11,1.0339842379677981,1,100,20
1473,12,1.0256697022424068,1,100,20
1474,13,1.1064010786551577,1,100,20
1475,14,1.1139766438678818,1,100,20
1476,16,1.1146433436422494,1,100,20
1477,17,1.1102571723090107,1,100,20
1478,18,1.0842990388825045,1,100,20
1479,20,1.0863349589201372,1,100,20
1480,22,1.0755362025200352,1,100,20
1481,23,1.0764669750629627,1,100,20
1482,25,1.0477375596490712,1,100,20
1483,28,0.9705551823648114,1,100,20
1484,30,0.9794714083587112,1,100,20
1485,32,0.9521220617670337,1,100,20
1486,35,0.968566409627108,1,100,20
1487,38,0.8745351008513547,1,100,20
1488,41,0.72725603004084,1,100,20
1489,45,0.7359676689186739,1,100,20
1490,48,0.7390754765156514,1,100,20
1491,52,0.6867671659172204,1,100,20
1492,57,0.6843731588440453,1,100,20
1493,62,0.4090744693842371,1,100,20
1494,67,0.37891936908888346,1,100,20
1495,72,0.3663265685015541,1,100,20
1496,78,0.34622110362336733,1,100,20
1497,85,0.33696939233163714,1,100,20
1498,92,0.2802106208601219,1,100,20
1499,100,0.291775938373971,1,100,20
1500,10,1.0780279328639277,1,100,23
1501,10,1.0780279328639277,1,100,23
1502,11,1.1010363002157795,1,100,23
1503,12,1.091319200958127,1,100,23
1504,13,1.1749612939624723,1,100,23
1505,14,1.1660536002908874,1,100,23
1506,16,1.1551538744855907,1,100,23
1507,17,1.1417827668366658,1,100,23
1508,18,1.121812074235645,1,100,23
1509,20,1.1488433832537368,1,100,23
1510,22,1.1290481962429062,1,100,23
1511,23,1.1384930581154202,1,100,23
1512,25,1.0442344982307383,1,100,23
1513,28,1.0403626544027047,1,100,23
1514,30,1.0411630880563578,1,100,23
1515,32,1.0326319175815277,1,100,23
1516,35,1.0239645160883204,1,100,23
1517,38,0.9750468787888485,1,100,23
1518,41,0.9398925891750004,1,100,23
1519,45,0.8809664503418521,1,100,23
1520,48,0.8798785200408739,1,100,23
1521,52,0.7475284895468458,1,100,23
1522,57,0.7325183153704581,1,100,23
1523,62,0.6075795706825127,1,100,23
1524,67,0.5642526218868698,1,100,23
1525,72,0.5406071268858765,1,100,23
1526,78,0.45490757473669374,1,100,23
1527,85,0.4087514479645413,1,100,23
1528,92,0.34248984487026357,1,100,23
1529,100,0.36129024168444906,1,100,23
1530,10,1.068966999264621,1,100,28
1531,10,1.068966999264621,1,100,28
1532,11,1.0788894637477722,1,100,28
1533,12,1.067640909533427,1,100,28
1534,13,1.1073819425118,1,100,28
1535,14,1.0988790469380525,1,100,28
1536,16,1.1214073410576089,1,100,28
1537,17,1.1087980584631563,1,100,28
1538,18,1.1558906692052564,1,100,28
1539,20,1.1515840285568217,1,100,28
1540,22,1.0947640743384022,1,100,28
1541,23,1.0784854109058082,1,100,28
1542,25,1.0424706980499558,1,100,28
1543,28,1.053520900470022,1,100,28
1544,30,1.0174313509088544,1,100,28
1545,32,1.0157621501552487,1,100,28
1546,35,0.9863901732799462,1,100,28
1547,38,0.9576159468993783,1,100,28
1548,41,0.9882310129897582,1,100,28
1549,45,0.8766961995830005,1,100,28
1550,48,0.8646096664060791,1,100,28
1551,52,0.8813413895673498,1,100,28
1552,57,0.8295366821124043,1,100,28
1553,62,0.7013311221130846,1,100,28
1554,67,0.6829783211097258,1,100,28
1555,72,0.638162165100963,1,100,28
1556,78,0.5669256902536361,1,100,28
1557,85,0.5518961249481948,1,100,28
1558,92,0.5163542220015688,1,100,28
1559,100,0.5200427875452872,1,100,28
1560,10,1.1121424810096665,1,100,32
1561,10,1.1121424810096665,1,100,32
1562,11,1.105986575315189,1,100,32
1563,12,1.0931802746410342,1,100,32
1564,13,1.1383001818987364,1,100,32
1565,14,1.095308234961993,1,100,32
1566,16,1.0880515642833692,1,100,32
1567,17,1.081242639646286,1,100,32
1568,18,1.132693999611468,1,100,32
1569,20,1.1477379123046254,1,100,32
1570,22,1.1277062831028934,1,100,32
1571,23,1.1260977101721972,1,100,32
1572,25,1.1077304610382452,1,100,32
1573,28,1.0557253546608598,1,100,32
1574,30,1.0238930845642644,1,100,32
1575,32,1.0196865099224819,1,100,32
1576,35,0.9748768274015478,1,100,32
1577,38,0.9899833937246622,1,100,32
1578,41,0.9478574316621724,1,100,32
1579,45,0.8594369895036085,1,100,32
1580,48,0.8535424261834308,1,100,32
1581,52,0.8466346523916238,1,100,32
1582,57,0.8360557533877518,1,100,32
1583,62,0.6341471005941891,1,100,32
1584,67,0.6491240139786407,1,100,32
1585,72,0.6310686382698384,1,100,32
1586,78,0.6139957900696016,1,100,32
1587,85,0.6137349870314994,1,100,32
1588,92,0.5684870475931746,1,100,32
1589,100,0.5622936639133008,1,100,32
1590,10,1.1310515591004444,1,100,38
1591,10,1.1310515591004444,1,100,38
1592,11,1.0598350713534217,1,100,38
1593,12,1.0723952765584326,1,100,38
1594,13,1.0706990351018912,1,100,38
1595,14,1.0686756625600493,1,100,38
1596,16,1.0867244323663614,1,100,38
1597,17,1.1212265665038899,1,100,38
1598,18,1.1389079467778949,1,100,38
1599,20,1.1302514246155575,1,100,38
1600,22,1.0679534033672753,1,100,38
1601,23,1.0795367415218042,1,100,38
1602,25,1.0770843145859306,1,100,38
1603,28,1.144887552891818,1,100,38
1604,30,1.1065333298978215,1,100,38
1605,32,1.1061051480394997,1,100,38
1606,35,1.1180908434408097,1,100,38
1607,38,1.019692462681742,1,100,38
1608,41,0.9587397413090494,1,100,38
1609,45,0.9026837316681107,1,100,38
1610,48,0.9137871906283865,1,100,38
1611,52,0.8978915051779275,1,100,38
1612,57,0.8960431955208477,1,100,38
1613,62,0.7888382561661824,1,100,38
1614,67,0.8045056353044491,1,100,38
1615,72,0.79971492007181,1,100,38
1616,78,0.7796259618900976,1,100,38
1617,85,0.7931304008847367,1,100,38
1618,92,0.7508002325182084,1,100,38
1619,100,0.735087542711457,1,100,38
1620,10,1.097911165095984,1,100,45
1621,10,1.097911165095984,1,100,45
1622,11,1.0920271393354477,1,100,45
1623,12,1.141576463984334,1,100,45
1624,13,1.1120134202269198,1,100,45
1625,14,1.1555697867085764,1,100,45
1626,16,1.0764954076694222,1,100,45
1627,17,1.0856913410566882,1,100,45
1628,18,1.0530754370524584,1,100,45
1629,20,1.0751251180508548,1,100,45
1630,22,1.0992030659016312,1,100,45
1631,23,1.1012745550956689,1,100,45
1632,25,1.0664628699749645,1,100,45
1633,28,1.0807791353136293,1,100,45
1634,30,1.0640548986982492,1,100,45
1635,32,1.049461826153665,1,100,45
1636,35,1.0500835492968048,1,100,45
1637,38,0.9362299928553491,1,100,45
1638,41,0.9042102698273783,1,100,45
1639,45,0.8817671483872869,1,100,45
1640,48,0.9034519219613653,1,100,45
1641,52,0.897558257467824,1,100,45
1642,57,0.9075336590881217,1,100,45
1643,62,0.8485246043737649,1,100,45
1644,67,0.8113872333414962,1,100,45
1645,72,0.8033639098173562,1,100,45
1646,78,0.8133968436830267,1,100,45
1647,85,0.808836353730249,1,100,45
1648,92,0.7951207884707217,1,100,45
1649,100,0.8020320005607374,1,100,45
1650,10,1.0981905096737672,1,100,52
1651,10,1.0981905096737672,1,100,52
1652,11,1.0994235579311056,1,100,52
1653,12,1.1749627388956603,1,100,52
1654,13,1.167107662433471,1,100,52
1655,14,1.1907351127442747,1,100,52
1656,16,1.0618735873069753,1,100,52
1657,17,1.0469348539634298,1,100,52
1658,18,1.0723818616597194,1,100,52
1659,20,1.0487843502475902,1,100,52
1660,22,1.0394483618185102,1,100,52
1661,23,1.0431534319371734,1,100,52
1662,25,1.0654202688802807,1,100,52
1663,28,1.065517647052634,1,100,52
1664,30,0.9847858203880425,1,100,52
1665,32,0.9914024643645312,1,100,52
1666,35,0.9640217636963464,1,100,52
1667,38,0.9525832358435968,1,100,52
1668,41,0.9223334192825329,1,100,52
1669,45,0.918491775395867,1,100,52
1670,48,0.919993409264893,1,100,52
1671,52,0.9419068009232469,1,100,52
1672,57,0.9195824683165219,1,100,52
1673,62,0.9001753374243942,1,100,52
1674,67,0.8801121283049044,1,100,52
1675,72,0.8668925196699648,1,100,52
1676,78,0.8635367818368644,1,100,52
1677,85,0.858408951499184,1,100,52
1678,92,0.8369283695762945,1,100,52
1679,100,0.8286810924731384,1,100,52
1680,10,1.036612240551504,1,100,62
1681,10,1.036612240551504,1,100,62
1682,11,1.1148020835361925,1,100,62
1683,12,1.0738129568751975,1,100,62
1684,13,1.0721810442485429,1,100,62
1685,14,1.120451944756063,1,100,62
1686,16,1.0921137600276767,1,100,62
1687,17,1.093639243861718,1,100,62
1688,18,1.0809230324553072,1,100,62
1689,20,1.0469937466268877,1,100,62
1690,22,1.0176860482123282,1,100,62
1691,23,1.0161904191903393,1,100,62
1692,25,1.0052204588557048,1,100,62
1693,28,1.0371243655777436,1,100,62
1694,30,1.030405469079936,1,100,62
1695,32,1.0413238511264131,1,100,62
1696,35,1.0252096431510787,1,100,62
1697,38,1.012585771693456,1,100,62
1698,41,0.9689400574623367,1,100,62
1699,45,0.9476853044846515,1,100,62
1700,48,0.94772607615998,1,100,62
1701,52,0.9537891931767047,1,100,62
1702,57,0.956853281250094,1,100,62
1703,62,0.9142616508424086,1,100,62
1704,67,0.9255281904241975,1,100,62
1705,72,0.8894496828515741,1,100,62
1706,78,0.8973694369792299,1,100,62
1707,85,0.8986312751320159,1,100,62
1708,92,0.8913478063329621,1,100,62
1709,100,0.8841722308084204,1,100,62
1710,10,1.1103208230512385,1,100,72
1711,10,1.1103208230512385,1,100,72
1712,11,1.100877390095029,1,100,72
1713,12,1.2129971899846894,1,100,72
1714,13,1.2330928820881468,1,100,72
1715,14,1.2462715245484544,1,100,72
1716,16,1.0385326825331207,1,100,72
1717,17,1.0790530933161435,1,100,72
1718,18,1.0640080476149554,1,100,72
1719,20,1.0625936962438822,1,100,72
1720,22,1.0634068195984534,1,100,72
1721,23,1.0562571142663344,1,100,72
1722,25,1.0300859340338477,1,100,72
1723,28,1.0429468646436217,1,100,72
1724,30,1.0374359929823662,1,100,72
1725,32,1.036966958693009,1,100,72
1726,35,1.0522522859942782,1,100,72
1727,38,1.0127121989121173,1,100,72
1728,41,1.0101848088218746,1,100,72
1729,45,0.9924194938663082,1,100,72
1730,48,1.0076449718264069,1,100,72
1731,52,0.9466542725396231,1,100,72
1732,57,0.9558624471221663,1,100,72
1733,62,0.9423647697627862,1,100,72
1734,67,0.937139400457365,1,100,72
1735,72,0.9001244450403826,1,100,72
1736,78,0.9265298358918721,1,100,72
1737,85,0.9282412753017013,1,100,72
1738,92,0.8943360727008584,1,100,72
1739,100,0.8809989023163868,1,100,72
1740,10,1.1311970492717254,1,100,85
1741,10,1.1311970492717254,1,100,85
1742,11,1.072633514262615,1,100,85
1743,12,1.2125862521505584,1,100,85
1744,13,1.318583227155639,1,100,85
1745,14,1.3707977365157216,1,100,85
1746,16,1.0474662139421855,1,100,85
1747,17,1.1024750644316577,1,100,85
1748,18,1.0411643044364658,1,100,85
1749,20,1.016104702779081,1,100,85
1750,22,1.0186086503570564,1,100,85
1751,23,1.0207218396466085,1,100,85
1752,25,0.9808357675169191,1,100,85
1753,28,0.9932145190628504,1,100,85
1754,30,0.9886065650754489,1,100,85
1755,32,0.9897335007612105,1,100,85
1756,35,0.9962052735113012,1,100,85
1757,38,0.9628786621795589,1,100,85
1758,41,0.9568778182024483,1,100,85
1759,45,0.9544579930621064,1,100,85
1760,48,0.9491631665960312,1,100,85
1761,52,0.9483949738617821,1,100,85
1762,57,0.9548627470803212,1,100,85
1763,62,0.9403194210504935,1,100,85
1764,67,0.9484216120289216,1,100,85
1765,72,0.9559774871836664,1,100,85
1766,78,0.9210062956716627,1,100,85
1767,85,0.9329506907145436,1,100,85
1768,92,0.9156495469471166,1,100,85
1769,100,0.9114602337567175,1,100,85
1770,10,1.1067127877500462,1,100,100
1771,10,1.1067127877500462,1,100,100
1772,11,1.1167251268548646,1,100,100
1773,12,1.0694898112076245,1,100,100
1774,13,1.112186848658942,1,100,100
1775,14,1.1556424598821478,1,100,100
1776,16,1.0554712727039544,1,100,100
1777,17,1.0626154180509777,1,100,100
1778,18,1.0559280032941116,1,100,100
1779,20,0.9870146183731837,1,100,100
1780,22,0.9622294892722645,1,100,100
1781,23,0.9638795702534594,1,100,100
1782,25,0.9717037995623337,1,100,100
1783,28,0.9713310873655102,1,100,100
1784,30,0.9489265471726591,1,100,100
1785,32,0.9503595556490009,1,100,100
1786,35,0.9732786597063686,1,100,100
1787,38,0.9474709885744929,1,100,100
1788,41,0.9517068256667344,1,100,100
1789,45,0.9432662422102316,1,100,100
1790,48,0.9515304730582967,1,100,100
1791,52,0.9709466319538922,1,100,100
1792,57,0.9586792348156395,1,100,100
1793,62,0.9525214647457994,1,100,100
1794,67,0.9650065428891887,1,100,100
1795,72,0.9576986099055915,1,100,100
1796,78,0.9397351814105861,1,100,100
1797,85,0.9436727886574694,1,100,100
1798,92,0.9420659497873295,1,100,100
1799,100,0.9484992582451053,1,100,100
1800,10,0.006732738263498184,2,100,1
1801,10,0.006732738263498184,2,100,1
1802,11,0.007385326088892419,2,100,1
1803,12,0.008043975407516224,2,100,1
1804,13,0.0074474899132299655,2,100,1
1805,14,0.008020061995627992,2,100,1
1806,16,0.00851594802921618,2,100,1
1807,17,0.008998435336711075,2,100,1
1808,18,0.008832973037510627,2,100,1
1809,20,0.009118062791105497,2,100,1
1810,22,0.008294060024395589,2,100,1
1811,23,0.008670777603345003,2,100,1
1812,25,0.00758539537540226,2,100,1
1813,28,0.00828059052331409,2,100,1
1814,30,0.00879503120351599,2,100,1
1815,32,0.00902129732261181,2,100,1
1816,35,0.00716892444573014,2,100,1
1817,38,0.007441191418283144,2,100,1
1818,41,0.007722078886198469,2,100,1
1819,45,0.0076196014684180025,2,100,1
1820,48,0.008075239527842615,2,100,1
1821,52,0.008073972689902398,2,100,1
1822,57,0.007775756992383531,2,100,1
1823,62,0.008049503151103865,2,100,1
1824,67,0.008005740441763498,2,100,1
1825,72,0.008118298718986061,2,100,1
1826,78,0.008475859505745031,2,100,1
1827,85,0.00880835015823267,2,100,1
1828,92,0.009309790215191294,2,100,1
1829,100,0.009392573158068962,2,100,1
1830,10,0.006732738263498184,2,100,1
1831,10,0.006732738263498184,2,100,1
1832,11,0.007385326088892419,2,100,1
1833,12,0.008043975407516224,2,100,1
1834,13,0.0074474899132299655,2,100,1
1835,14,0.008020061995627992,2,100,1
1836,16,0.00851594802921618,2,100,1
1837,17,0.008998435336711075,2,100,1
1838,18,0.008832973037510627,2,100,1
1839,20,0.009118062791105497,2,100,1
1840,22,0.008294060024395589,2,100,1
1841,23,0.008670777603345003,2,100,1
1842,25,0.00758539537540226,2,100,1
1843,28,0.00828059052331409,2,100,1
1844,30,0.00879503120351599,2,100,1
1845,32,0.00902129732261181,2,100,1
1846,35,0.00716892444573014,2,100,1
1847,38,0.007441191418283144,2,100,1
1848,41,0.007722078886198469,2,100,1
1849,45,0.0076196014684180025,2,100,1
1850,48,0.008075239527842615,2,100,1
1851,52,0.008073972689902398,2,100,1
1852,57,0.007775756992383531,2,100,1
1853,62,0.008049503151103865,2,100,1
1854,67,0.008005740441763498,2,100,1
1855,72,0.008118298718986061,2,100,1
1856,78,0.008475859505745031,2,100,1
1857,85,0.00880835015823267,2,100,1
1858,92,0.009309790215191294,2,100,1
1859,100,0.009392573158068962,2,100,1
1860,10,0.006732738263498184,2,100,1
1861,10,0.006732738263498184,2,100,1
1862,11,0.007385326088892419,2,100,1
1863,12,0.008043975407516224,2,100,1
1864,13,0.0074474899132299655,2,100,1
1865,14,0.008020061995627992,2,100,1
1866,16,0.00851594802921618,2,100,1
1867,17,0.008998435336711075,2,100,1
1868,18,0.008832973037510627,2,100,1
1869,20,0.009118062791105497,2,100,1
1870,22,0.008294060024395589,2,100,1
1871,23,0.008670777603345003,2,100,1
1872,25,0.00758539537540226,2,100,1
1873,28,0.00828059052331409,2,100,1
1874,30,0.00879503120351599,2,100,1
1875,32,0.00902129732261181,2,100,1
1876,35,0.00716892444573014,2,100,1
1877,38,0.007441191418283144,2,100,1
1878,41,0.007722078886198469,2,100,1
1879,45,0.0076196014684180025,2,100,1
1880,48,0.008075239527842615,2,100,1
1881,52,0.008073972689902398,2,100,1
1882,57,0.007775756992383531,2,100,1
1883,62,0.008049503151103865,2,100,1
1884,67,0.008005740441763498,2,100,1
1885,72,0.008118298718986061,2,100,1
1886,78,0.008475859505745031,2,100,1
1887,85,0.00880835015823267,2,100,1
1888,92,0.009309790215191294,2,100,1
1889,100,0.009392573158068962,2,100,1
1890,10,0.006732738263498184,2,100,1
1891,10,0.006732738263498184,2,100,1
1892,11,0.007385326088892419,2,100,1
1893,12,0.008043975407516224,2,100,1
1894,13,0.0074474899132299655,2,100,1
1895,14,0.008020061995627992,2,100,1
1896,16,0.00851594802921618,2,100,1
1897,17,0.008998435336711075,2,100,1
1898,18,0.008832973037510627,2,100,1
1899,20,0.009118062791105497,2,100,1
1900,22,0.008294060024395589,2,100,1
1901,23,0.008670777603345003,2,100,1
1902,25,0.00758539537540226,2,100,1
1903,28,0.00828059052331409,2,100,1
1904,30,0.00879503120351599,2,100,1
1905,32,0.00902129732261181,2,100,1
1906,35,0.00716892444573014,2,100,1
1907,38,0.007441191418283144,2,100,1
1908,41,0.007722078886198469,2,100,1
1909,45,0.0076196014684180025,2,100,1
1910,48,0.008075239527842615,2,100,1
1911,52,0.008073972689902398,2,100,1
1912,57,0.007775756992383531,2,100,1
1913,62,0.008049503151103865,2,100,1
1914,67,0.008005740441763498,2,100,1
1915,72,0.008118298718986061,2,100,1
1916,78,0.008475859505745031,2,100,1
1917,85,0.00880835015823267,2,100,1
1918,92,0.009309790215191294,2,100,1
1919,100,0.009392573158068962,2,100,1
1920,10,0.006732738263498184,2,100,1
1921,10,0.006732738263498184,2,100,1
1922,11,0.007385326088892419,2,100,1
1923,12,0.008043975407516224,2,100,1
1924,13,0.0074474899132299655,2,100,1
1925,14,0.008020061995627992,2,100,1
1926,16,0.00851594802921618,2,100,1
1927,17,0.008998435336711075,2,100,1
1928,18,0.008832973037510627,2,100,1
1929,20,0.009118062791105497,2,100,1
1930,22,0.008294060024395589,2,100,1
1931,23,0.008670777603345003,2,100,1
1932,25,0.00758539537540226,2,100,1
1933,28,0.00828059052331409,2,100,1
1934,30,0.00879503120351599,2,100,1
1935,32,0.00902129732261181,2,100,1
1936,35,0.00716892444573014,2,100,1
1937,38,0.007441191418283144,2,100,1
1938,41,0.007722078886198469,2,100,1
1939,45,0.0076196014684180025,2,100,1
1940,48,0.008075239527842615,2,100,1
1941,52,0.008073972689902398,2,100,1
1942,57,0.007775756992383531,2,100,1
1943,62,0.008049503151103865,2,100,1
1944,67,0.008005740441763498,2,100,1
1945,72,0.008118298718986061,2,100,1
1946,78,0.008475859505745031,2,100,1
1947,85,0.00880835015823267,2,100,1
1948,92,0.009309790215191294,2,100,1
1949,100,0.009392573158068962,2,100,1
1950,10,0.7550034249679834,2,100,2
1951,10,0.7550034249679834,2,100,2
1952,11,0.7462092130122024,2,100,2
1953,12,0.3188322537512335,2,100,2
1954,13,0.03249079445722082,2,100,2
1955,14,0.038829515706349814,2,100,2
1956,16,0.01787524185067316,2,100,2
1957,17,0.01899647419956166,2,100,2
1958,18,0.018684423342437553,2,100,2
1959,20,0.01968608145289505,2,100,2
1960,22,0.020983074807453234,2,100,2
1961,23,0.017691348047154852,2,100,2
1962,25,0.017591623287231857,2,100,2
1963,28,0.018313699198138536,2,100,2
1964,30,0.018292687228138458,2,100,2
1965,32,0.018480093712455233,2,100,2
1966,35,0.0162856718322039,2,100,2
1967,38,0.016526961123142,2,100,2
1968,41,0.01782745703651473,2,100,2
1969,45,0.01860127186047223,2,100,2
1970,48,0.01877698689591789,2,100,2
1971,52,0.019718867127784877,2,100,2
1972,57,0.017864722739146428,2,100,2
1973,62,0.017880154985283073,2,100,2
1974,67,0.018401426834664895,2,100,2
1975,72,0.01879406671333153,2,100,2
1976,78,0.019929425633559004,2,100,2
1977,85,0.018857724059065207,2,100,2
1978,92,0.019998203375060124,2,100,2
1979,100,0.020480040651942113,2,100,2
1980,10,0.7550034249679834,2,100,2
1981,10,0.7550034249679834,2,100,2
1982,11,0.7462092130122024,2,100,2
1983,12,0.3188322537512335,2,100,2
1984,13,0.03249079445722082,2,100,2
1985,14,0.038829515706349814,2,100,2
1986,16,0.01787524185067316,2,100,2
1987,17,0.01899647419956166,2,100,2
1988,18,0.018684423342437553,2,100,2
1989,20,0.01968608145289505,2,100,2
1990,22,0.020983074807453234,2,100,2
1991,23,0.017691348047154852,2,100,2
1992,25,0.017591623287231857,2,100,2
1993,28,0.018313699198138536,2,100,2
1994,30,0.018292687228138458,2,100,2
1995,32,0.018480093712455233,2,100,2
1996,35,0.0162856718322039,2,100,2
1997,38,0.016526961123142,2,100,2
1998,41,0.01782745703651473,2,100,2
1999,45,0.01860127186047223,2,100,2
2000,48,0.01877698689591789,2,100,2
2001,52,0.019718867127784877,2,100,2
2002,57,0.017864722739146428,2,100,2
2003,62,0.017880154985283073,2,100,2
2004,67,0.018401426834664895,2,100,2
2005,72,0.01879406671333153,2,100,2
2006,78,0.019929425633559004,2,100,2
2007,85,0.018857724059065207,2,100,2
2008,92,0.019998203375060124,2,100,2
2009,100,0.020480040651942113,2,100,2
2010,10,0.6872297976517179,2,100,3
2011,10,0.6872297976517179,2,100,3
2012,11,0.6459509965934837,2,100,3
2013,12,0.6446151767430426,2,100,3
2014,13,0.2265735421216835,2,100,3
2015,14,0.25184187879476705,2,100,3
2016,16,0.02765441881582649,2,100,3
2017,17,0.028993877203206505,2,100,3
2018,18,0.03153229217208563,2,100,3
2019,20,0.031112537179618684,2,100,3
2020,22,0.032341683729951366,2,100,3
2021,23,0.02742364571035597,2,100,3
2022,25,0.026655203780266246,2,100,3
2023,28,0.028828059107537586,2,100,3
2024,30,0.030273689083589246,2,100,3
2025,32,0.03004247938686108,2,100,3
2026,35,0.033300851617587064,2,100,3
2027,38,0.03246186126777602,2,100,3
2028,41,0.03419017210440339,2,100,3
2029,45,0.03273493455154436,2,100,3
2030,48,0.031724493736390205,2,100,3
2031,52,0.03356143035199977,2,100,3
2032,57,0.031477368366803975,2,100,3
2033,62,0.03306571825954799,2,100,3
2034,67,0.03174476077510118,2,100,3
2035,72,0.03366978269376408,2,100,3
2036,78,0.033851856937253344,2,100,3
2037,85,0.03118896672473657,2,100,3
2038,92,0.033116340941770815,2,100,3
2039,100,0.03236556430608496,2,100,3
2040,10,0.6872297976517179,2,100,3
2041,10,0.6872297976517179,2,100,3
2042,11,0.6459509965934834,2,100,3
2043,12,0.6446151767430426,2,100,3
2044,13,0.2265735421216835,2,100,3
2045,14,0.25184187879476705,2,100,3
2046,16,0.02765441881582649,2,100,3
2047,17,0.028993877203206505,2,100,3
2048,18,0.03153229217208563,2,100,3
2049,20,0.031112537179618684,2,100,3
2050,22,0.032341683729951366,2,100,3
2051,23,0.02742364571035597,2,100,3
2052,25,0.026655203780266246,2,100,3
2053,28,0.028828059107537586,2,100,3
2054,30,0.030273689083589246,2,100,3
2055,32,0.03004247938686108,2,100,3
2056,35,0.033300851617587064,2,100,3
2057,38,0.03246186126777602,2,100,3
2058,41,0.03419017210440339,2,100,3
2059,45,0.03273493455154436,2,100,3
2060,48,0.031724493736390205,2,100,3
2061,52,0.03356143035199977,2,100,3
2062,57,0.031477368366803975,2,100,3
2063,62,0.03306571825954799,2,100,3
2064,67,0.03174476077510118,2,100,3
2065,72,0.03366978269376408,2,100,3
2066,78,0.033851856937253344,2,100,3
2067,85,0.03118896672473657,2,100,3
2068,92,0.033116340941770815,2,100,3
2069,100,0.03236556430608496,2,100,3
2070,10,0.9465412130354802,2,100,4
2071,10,0.9465412130354802,2,100,4
2072,11,0.6862332768353502,2,100,4
2073,12,0.5553672678701882,2,100,4
2074,13,0.5796854467038033,2,100,4
2075,14,0.5141143999470454,2,100,4
2076,16,0.06855810475075376,2,100,4
2077,17,0.07083758638747542,2,100,4
2078,18,0.0758703300203549,2,100,4
2079,20,0.05582870647761526,2,100,4
2080,22,0.05801518117487818,2,100,4
2081,23,0.03853387540385847,2,100,4
2082,25,0.03808562567089941,2,100,4
2083,28,0.039264532071344165,2,100,4
2084,30,0.04069252662064834,2,100,4
2085,32,0.04302056494879584,2,100,4
2086,35,0.04488802708261293,2,100,4
2087,38,0.04300112198120354,2,100,4
2088,41,0.0456396218459081,2,100,4
2089,45,0.043901062869304314,2,100,4
2090,48,0.043664814487545035,2,100,4
2091,52,0.04512625584954929,2,100,4
2092,57,0.04403591562740041,2,100,4
2093,62,0.04623299171500583,2,100,4
2094,67,0.0431656761817957,2,100,4
2095,72,0.045045278862400596,2,100,4
2096,78,0.0433975650669506,2,100,4
2097,85,0.03980053983360667,2,100,4
2098,92,0.04180324846658187,2,100,4
2099,100,0.04127401939317125,2,100,4
2100,10,0.9465412130354802,2,100,4
2101,10,0.9465412130354802,2,100,4
2102,11,0.6862332768353502,2,100,4
2103,12,0.5553672678701882,2,100,4
2104,13,0.5796854467038033,2,100,4
2105,14,0.5141143999470453,2,100,4
2106,16,0.06855810475075376,2,100,4
2107,17,0.07083758638747542,2,100,4
2108,18,0.0758703300203549,2,100,4
2109,20,0.05582870647761526,2,100,4
2110,22,0.05801518117487818,2,100,4
2111,23,0.03853387540385847,2,100,4
2112,25,0.03808562567089941,2,100,4
2113,28,0.039264532071344165,2,100,4
2114,30,0.04069252662064834,2,100,4
2115,32,0.04302056494879584,2,100,4
2116,35,0.04488802708261293,2,100,4
2117,38,0.04300112198120354,2,100,4
2118,41,0.0456396218459081,2,100,4
2119,45,0.043901062869304314,2,100,4
2120,48,0.043664814487545035,2,100,4
2121,52,0.04512625584954929,2,100,4
2122,57,0.04403591562740041,2,100,4
2123,62,0.04623299171500583,2,100,4
2124,67,0.0431656761817957,2,100,4
2125,72,0.045045278862400596,2,100,4
2126,78,0.0433975650669506,2,100,4
2127,85,0.03980053983360667,2,100,4
2128,92,0.04180324846658187,2,100,4
2129,100,0.041274019393171,2,100,4
2130,10,1.0307208403003127,2,100,5
2131,10,1.0307208403003127,2,100,5
2132,11,0.7762499312471648,2,100,5
2133,12,0.7455789834911019,2,100,5
2134,13,0.8021385494470697,2,100,5
2135,14,0.8152270726729626,2,100,5
2136,16,0.87196586617116,2,100,5
2137,17,0.9056939050392329,2,100,5
2138,18,0.815715621916917,2,100,5
2139,20,0.9003202772600247,2,100,5
2140,22,0.19282090099127022,2,100,5
2141,23,0.06988298955522672,2,100,5
2142,25,0.06372469184211954,2,100,5
